source_id,source_text,target_id,target_text,relation_type,doc_id
1,jackals,2,Kenya,are sampled from,1
7,black-backed jackals,8,Canis mesomelas,are a species of,1
9,golden jackals,10,C. aureus,are a species of,1
11,side-striped jackals,12,C. adustus,are a species of,1
1,jackals,3,rabies virus,are infected with,1
1,jackals,4,canine parvovirus (CPV-2),are infected with,1
1,jackals,5,canine distemper virus (CDV),are infected with,1
1,jackals,6,Ehrlichia canis,are infected with,1
7,black-backed jackals,3,rabies virus,have antibodies to,1
1,jackals,14,African ecosystems,are an indicator species for,1
15,Pacific harbor seal,17,adrenal glands,has,2
15,Pacific harbor seal,18,necrosis,has,2
15,Pacific harbor seal,19,inclusion bodies,has,2
15,Pacific harbor seal,20,DNA,has,2
15,Pacific harbor seal,21,sepsis,has,2
15,Pacific harbor seal,22,bacterial omphalophlebitis,has,2
15,Pacific harbor seal,23,pneumonia,has,2
15,Pacific harbor seal,24,gastroenteritis,has,2
15,Pacific harbor seal,25,thymic atrophy,has,2
15,Pacific harbor seal,26,hepatic necrosis,has,2
15,Pacific harbor seal,27,lymphopenia,has,2
15,Pacific harbor seal,28,herpesvirus,is infected with,2
16,Phoca vitulina richardsi,15,Pacific harbor seal,is a subspecies of,2
29,Phocine adrenal and kidney cell lines,30,adrenal tissue homogenate,is cultured with,2
29,Phocine adrenal and kidney cell lines,28,herpesvirus,is infected with,2
33,Electron microscopy,32,viral particles,reveals,2
34,Cell cultures,31,cytopathic effect,shows,2
36,California,15,Pacific harbor seal,is the location of,2
37,USA,36,California,is the country of,2
38,island fox,41,canine adenovirus,is infected with,3
38,island fox,,canine parvovirus,is infected with,3;45
38,island fox,42,canine herpesvirus,is infected with,3
38,island fox,43,canine coronavirus,is infected with,3
38,island fox,44,leptospirosis,is infected with,3
38,island fox,45,toxoplasmosis,is infected with,3
40,Channel Islands,38,island fox,is home to,3
36,California,38,island fox,is home to,3
37,USA,38,island fox,is home to,3
46,Pestivirus,47,Chamois,infection,4
46,Pestivirus,49,Border disease virus cluster,assigned to,4
52,southern chamois,53,border disease virus,associated with,5
52,southern chamois,54,Pyrenees,found in,5
52,southern chamois,55,Spain,found in,5
52,southern chamois,58,brain,examined,5
52,southern chamois,59,spleen,examined,5
52,southern chamois,60,kidney,examined,5
53,border disease virus,62,RT-PCR,detected by,5
53,border disease virus,61,monoclonal antibodies,characterized by,5
65,northern elephant seal,70,nephroliths,has,6
65,northern elephant seal,71,uric acid,has,6
65,northern elephant seal,72,ammonium urate,has,6
65,northern elephant seal,73,renal pelvic dilation,has,6
65,northern elephant seal,74,pyelonephritis,has,6
65,northern elephant seal,75,hydronephrosis,has,6
65,northern elephant seal,76,urine,has,6
67,California sea lion,70,nephroliths,has,6
67,California sea lion,72,ammonium urate,has,6
67,California sea lion,73,renal pelvic dilation,has,6
67,California sea lion,74,pyelonephritis,has,6
67,California sea lion,75,hydronephrosis,has,6
67,California sea lion,76,urine,has,6
69,nephrolithiasis,65,northern elephant seal,affects,6
69,nephrolithiasis,67,California sea lion,affects,6
77,Amblyomma americanum,79,Ehrlichia chaffeensis,vector,7
78,Ixodes scapularis,80,Human granulocytic ehrlichiosis (HGE) agent,vector,7
77,Amblyomma americanum,82,Odocoileus virginianus,found on,7
78,Ixodes scapularis,82,Odocoileus virginianus,found on,7
82,Odocoileus virginianus,79,Ehrlichia chaffeensis,infected with,7
82,Odocoileus virginianus,80,Human granulocytic ehrlichiosis (HGE) agent,infected with,7
82,Odocoileus virginianus,83,Ehrlichia spp.,infected with,7;22
79,Ehrlichia chaffeensis,86,Inguinal lymph node,detected in,7
79,Ehrlichia chaffeensis,87,Blood,detected in,7
80,Human granulocytic ehrlichiosis (HGE) agent,87,Blood,detected in,7
83,Ehrlichia spp.,87,Blood,detected in,7
89,United States,88,Southeastern United States,location,7
90,Antibodies,91,Pathogenic agents,detect,8
91,Pathogenic agents,92,Free-living wild species,infect,8
90,Antibodies,96,Foot-and-mouth disease,detect,8
90,Antibodies,97,Bovine herpes virus types 1 and 2,detect,8
90,Antibodies,98,Lumpy skin disease,detect,8
90,Antibodies,99,Bovine viral diarrhoea,detect,8
90,Antibodies,100,Akabane,detect,8
90,Antibodies,101,Bovine ephemeral fever,detect,8
90,Antibodies,102,Bluetongue,detect,8
90,Antibodies,103,Enzootic bovine leucosis,detect,8
90,Antibodies,104,African horse sickness,detect,8
90,Antibodies,105,African swine fever,detect,8
90,Antibodies,106,Brucella abortus,detect,8
108,Ursus americanus,107,black bear,is a type of,9
109,Staphylococcus aureus,111,valvular endocarditis,causes,9
109,Staphylococcus aureus,110,coagulase-positive,is a type of,9
112,northern Labrador,113,Canada,is located in,9
107,black bear,112,northern Labrador,was found in,9
109,Staphylococcus aureus,107,black bear,was found in,9
111,valvular endocarditis,107,black bear,occurred in,9
116,Bison bison,115,parainfluenza 3 virus,infected by,10
117,Delta bison,119,Delta Junction,found near,10
119,Delta Junction,118,Alaska,located in,10
118,Alaska,37,USA,located in,10
116,Bison bison,120,domestic cattle,infected by,10
121,cougars,,feline immunodeficiency virus (FIV),exposed to,11
121,cougars,5,canine distemper virus (CDV),exposed to,11
121,cougars,134,Yersinia pestis,exposed to,11
139,Hawaiian monk seal,141,phocine herpesvirus-1,has antibodies to,12
139,Hawaiian monk seal,142,Leptospira bratislava,has antibodies to,12
139,Hawaiian monk seal,143,L. hardjo,has antibodies to,12
139,Hawaiian monk seal,144,L. icterohaemorrhagiae,has antibodies to,12
139,Hawaiian monk seal,145,L. pomona,has antibodies to,12
139,Hawaiian monk seal,146,Brucella spp.,has antibodies to,12
139,Hawaiian monk seal,148,Chlamydophila abortus,has antibodies to,12
139,Hawaiian monk seal,149,Toxoplasma gondii,has antibodies to,12
139,Hawaiian monk seal,150,Dirofilaria immitis,has antibodies to,12
