entity_id,entity,doc_id,label
1,perch rhabdovirus,1,Virus
2,Thymallus thymallus,1,Species
3,Finnish fish farms,1,Location
4,grayling,1,Species
5,rhabdovirus,1,Virus
6,glycoprotein,1,Protein
7,RNA polymerase,1,Protein
8,Perca fluviatilis,1,Species
9,Salmo trutta trutta,1,Species
10,Baltic Sea,1,Location
11,France,1,Location
12,2004,1,Year
13,Danish isolate DK5533,1,Isolate
14,pike,1,Species
15,Finnish brown trout isolate ka907_87,1,Isolate
16,grayling isolates,1,Isolate
17,immunofluorescence antibody test,1,Test
18,Finland,1,Location
19,Avian Myeloblastosis Virus,2,Virus
20,Avian Myeloblastosis Virus RT,2,Protein
21,Myeloblastosis Associated Virus,2,Virus
22,Reverse Transcriptase,2,Protein
23,Envelope,2,Protein
24,Scientific Community,2,Group
25,Younger Scientists,2,Group
26,Vaccinia virus,3,VIRUS
27,Pseudocowpox virus,3,VIRUS
28,Bovine vaccinia,3,DISEASE
29,Milker's nodule,3,DISEASE
30,Brazil,3,LOCATION
31,Rural areas,3,LOCATION
32,Farmers,3,GROUP
33,Milk herds,3,GROUP
34,Hands,3,BODY PART
35,Forearms,3,BODY PART
36,Legs,3,BODY PART
37,Face,3,BODY PART
38,VACV,3,VIRUS
39,PCPV,3,VIRUS
40,VACV/PCPV,3,CO-INFECTION
41,Cattle,3,ANIMAL
42,Teats,3,BODY PART
43,Patient,3,PERSON
44,Lesion,3,BODY PART
45,Fever,3,SYMPTOM
46,Headache,3,SYMPTOM
47,Malaise,3,SYMPTOM
48,Myalgia,3,SYMPTOM
49,Lymphadenopathy,3,SYMPTOM
50,PCR,3,TEST
51,Phylogenetic analysis,3,TEST
52,Serological tests,3,TEST
53,Molecular assays,3,TEST
54,Dairy cattle,3,GROUP
55,Epidemiological surveillance,3,ACTIVITY
56,Medical treatment,3,ACTIVITY
57,SIV,4,Virus
58,SIVsm,4,Virus
59,SMs,4,Primates
60,Cercocebus atys,4,Species
61,E041,4,Primate
62,Macaques,4,Primates
63,Simian T-cell leukemia virus,4,Virus
64,B-cell lymphoma,4,Disease
65,CD4(+)-cells,4,Cells
66,p27 core antibody,4,Antibody
67,Giant cell disease,4,Disease
68,AIDS,4,Disease
69,Humans,4,Species
70,bats,5,species
71,China,5,location
72,adeno-associated viruses,5,virus
73,primates,5,species
74,provinces,5,location
75,faecal swab samples,5,sample
76,AAVs,5,virus
77,BtAAV-YNM,5,virus
78,primate AAVs,5,virus
79,porcine AAV strain Po3,5,virus
80,bat AAV samples,5,sample
81,avian myelocytomatosis virus,6,Virus
82,MC29,6,Virus
83,HBI,6,Virus
84,v-myc gene,6,Gene
85,c-myc gene,6,Gene
86,lymphoid leukosis virus,6,Virus
87,chicken,6,Organism
88,T cells,6,Cell Type
89,B cells,6,Cell Type
90,bursa,6,Organ
91,proviral DNA,6,Molecule
92,gag-myc fusion protein,6,Protein
93,p 108,6,Protein
94,Macaque,7,Species
95,Macaques,7,Species
96,Macaca cyclopis,7,Species
97,Mason-Pfizer monkey virus,7,Virus
98,Rhesus monkey,7,Species
99,Macaca mulatta,7,Species
100,Type D retrovirus,7,Virus
101,Acquired immunodeficiency syndrome,7,Disease
102,T-lymphocyte,7,Cell type
103,Opportunistic infections,7,Disease
104,Lymphoproliferative abnormalities,7,Disease
105,Bovine foamy virus,8,Disease
106,Germany,8,Location
107,Poland,8,Location
108,East Germany,8,Location
109,China,8,Location
110,United States,8,Location
111,BFV-Riems,8,Entity
112,BFV100,8,Entity
113,Foamy viruses,8,Disease
114,Provirial DNA,8,Entity
115,env-bel coding region,8,Entity
116,Splice sites,8,Entity
117,Env protein,8,Entity
118,Simian foamy virus,9,Virus
119,Apes,9,Primates
120,Humans,9,Species
121,Rural Cameroon,9,Location
122,Nonhuman primates,9,Primates
123,Hunters,9,Occupation
124,Cameroon,9,Country
125,Southern Cameroon,9,Location
126,Gorillas,9,Primates
127,Chimpanzees,9,Primates
128,Monkeys,9,Primates
129,Africa,9,Continent
130,Central Africa,9,Location
131,SFV,9,Abbreviation
132,Retroviral zoonosis,9,Disease
133,Public health concern,9,Topic
134,Occupationally exposed,9,Occupation
135,Serologic and molecular assays,9,Method
136,Adults,9,Age group
137,General population,9,Group
138,Natural settings,9,Environment
139,Bites,9,Action
140,Scratches,9,Action
141,Viral persistence,9,Property
142,Human host,9,Host
143,Human parainfluenza virus type 3,10,Virus
144,Zambia,10,Location
145,Baboons,10,Species
146,Vervet monkeys,10,Species
147,HPIV3,10,Virus
148,Nonhuman primates,10,Species
149,SIVs,11,VIRUS
150,African primates,11,GROUP
151,African green monkeys,11,SPECIES
152,Sooty mangabey monkeys,11,SPECIES
153,Asian macaques,11,SPECIES
154,AGMs,11,SPECIES
155,SMs,11,SPECIES
156,CD4(+) T cells,11,CELL TYPE
157,T cells,11,CELL TYPE
158,AIDS,11,DISEASE
159,Primate lentiviruses,11,VIRUS
160,Virus replication,11,PROCESS
161,Disease progression,11,PROCESS
162,Immune activation,11,PROCESS
163,Mucosal immunity,11,SYSTEM
164,T-cell renewal,11,PROCESS
165,Proliferation,11,PROCESS
166,Activation-induced apoptosis,11,PROCESS
167,Virus-induced cell death,11,PROCESS
168,Pathogenesis of AIDS,11,PROCESS
169,Vaccine design,11,FIELD
170,Y73,12,Virus
171,Y73,12,Sarcoma virus
172,Y73,12,Defective virus
173,Y73,12,Potent sarcomagenic virus
174,Y73,12,RNA
175,Y73,12,Genome
176,Y73-associated virus,12,RNA
177,Avian leukemia viruses,12,RNA
178,Transforming gene,12,yas
179,Polyprotein p90,12,Protein
180,p19,12,Peptide
181,Cells,12,Cells
182,OSHA,12,Organization
183,JDHSL,12,Organization
184,T-lymphotropic viruses,13,VIRUS
