entity_id,entity,doc_id,label
1,Perch rhabdovirus,1,Pathogen
2,Perch rhabdovirus (PRV),1,Pathogen
3,Thymallus thymallus,1,Host
4,Grayling,1,Host
5,Perca fluviatilis,1,Host
6,Salmo trutta trutta,1,Host
7,Pike,1,Host
8,Brown trout,1,Host
9,Finland,1,Location
10,France,1,Location
11,Denmark,1,Location
12,Baltic Sea,1,Location
13,Avian Myeloblastosis Virus,2,Virus
14,Avian Myeloblastosis Virus RT,2,Protein
15,Myeloblastosis Associated Virus,2,Virus
16,Vaccinia virus,3,Pathogen
17,Pseudocowpox virus,3,Pathogen
18,Bovine vaccinia,3,Disease
19,Milker's nodule,3,Disease
20,Human,3,Host
21,Cattle,3,Host
22,Brazil,3,Location
23,Rural areas,3,Location
24,Farmers,3,Host
25,Milk herds,3,Location
26,PCR,3,Method
27,Phylogenetic analysis,3,Method
28,Serological tests,3,Method
29,Molecular assays,3,Method
30,VACV,3,Pathogen
31,PCPV,3,Pathogen
32,SIV,4,pathogen
33,SIVsm,4,pathogen
34,Sooty mangabey,4,host
35,Cercocebus atys,4,scientific name
36,AIDS,4,disease
37,Simian immunodeficiency virus,4,pathogen
38,Simian T-cell leukemia virus,4,pathogen
39,B-cell lymphoma,4,disease
40,CD4(+)-cell,4,cell type
41,p27 core antibody,4,antibody
42,E041,4,individual
43,SM,4,host
44,Macaca,4,host
45,African hosts,4,host
46,Humans,4,host
47,bats,5,organism
48,China,5,location
49,adeno-associated viruses,5,pathogen
50,primates,5,organism
51,porcine AAV strain Po3,5,pathogen
52,BtAAV-YNM,5,pathogen
53,rep-cap ORFs,5,genetic sequence
54,cap ORF sequences,5,genetic sequence
55,bat AAV samples,5,sample
56,individual sample,5,sample
57,avian myelocytomatosis virus,6,disease
58,MC29,6,virus
59,chicken,6,host
60,v-myc gene,6,gene
61,c-myc gene,6,gene
62,lymphoid leukosis virus,6,virus
63,HBI,6,virus
64,bursa,6,organ
65,T cells,6,cell type
66,B cells,6,cell type
67,proviral DNA,6,molecule
68,gag-myc fusion protein,6,protein
69,p 108,6,protein
70,tumor cells,6,cell type
71,Macaque,7,Host
72,Macaca cyclopis,7,Host
73,Mason-Pfizer monkey virus,7,Pathogen
74,Macaca mulatta,7,Host
75,Type D retrovirus,7,Pathogen
76,Bovine foamy virus,8,Pathogen
77,Bovine spumaretrovirus,8,Pathogen
78,Cattle,8,Host
79,Germany,8,Location
80,Poland,8,Location
81,East Germany,8,Location
82,China,8,Location
83,United States,8,Location
84,BFV-Riems,8,Pathogen
85,BFV100,8,Pathogen
86,Foamy viruses,8,Pathogen
87,env-bel coding region,8,Region
88,Provirial DNA,8,Entity
89,Simian foamy virus,9,Pathogen
90,Apes,9,Host
91,Humans,9,Host
92,Rural Cameroon,9,Location
93,Nonhuman primates,9,Host
94,Gorillas,9,Host
95,Chimpanzees,9,Host
96,Monkeys,9,Host
97,Southern Cameroon,9,Location
98,Human parainfluenza virus type 3,10,Pathogen
99,HPIV3,10,Pathogen
100,Baboons,10,Host
101,Vervet monkeys,10,Host
102,Zambia,10,Location
103,Nonhuman primates,10,Host
104,simian immunodeficiency virus,11,pathogen
105,African green monkeys,11,host
106,sooty mangabey monkeys,11,host
107,Asian macaques,11,host
108,human,11,host
109,CD4(+) T cells,11,cell type
110,primate lentiviruses,11,pathogen
111,T cells,11,cell type
112,virus,11,pathogen
113,avian sarcoma virus Y73,12,virus
114,polyprotein p90,12,protein
115,transforming gene (yas),12,gene
116,helper virus,12,virus
117,avian leukemia viruses,12,virus
