entity_id,entity,type,doc_id
1,Leptospirosis,Disease,59826
2,Connecticut,GeopoliticalEntity,59826
3,peridomestic wildlife,Host,59826
4,domestic dogs,Host,59826
5,northeastern United States,Geopolitical Region,59826
6,Leptospira,Bacterium,59826
7,Leptospira serovars,Bacterial Pathogen,59826
8,serovars pomona,Leptospira serovar,59826
9,serovars icterohemorrhagiae,Leptospira serovar,59826
10,serovars canicola,Leptospira serovar,59826
11,serovars hardjo,Leptospira serovar,59826
12,serovars grippotyphosa,Leptospira serovar,59826
13,small wild mammals,Host,59826
14,raccoons,Animal,59826
15,Procyon lotor,Host,59826
16,skunks,Animal,59826
17,Mephitis mephitis,Host,59826
18,opossums,Animal,59826
19,Didelphis virginiana,Host,59826
20,gray squirrels,Animal,59826
21,Sciurus carolinensis,Host,59826
22,serologic evidence,MedicalTest,59826
23,exposure,Disease exposure,59826
24,serosurvey,Study,59826
25,antibody titers,Biological Assay,59826
26,zoonotic disease,Disease,59826
27,February 27,Date,59826
28,"September 17, 2001",Date,59826
29,36%,Percentage,59826
30,13%,Percentage,59826
31,31,Year,59826
32,30,Year,59826
33,28,Year,59826
34,20,Year,59826
35,109,Year,59826
36,5,Number,59826
37,Serologic survey,Scientific study,58605
38,canine pathogens,Bacterial and viral pathogens affecting dogs,58605
39,free-ranging jackals,Host,58605
40,Kenya,GeopoliticalEntity,58605
41,serum samples,Biological specimen,58605
42,rabies virus,virus,58605
43,canine parvovirus (CPV-2),Virus,58605
44,canine distemper virus (CDV),Virus,58605
45,Ehrlichia canis,Bacterial species,58605
46,black-backed jackals,Animal species,58605
47,Canis mesomelas,hosts,58605
48,golden jackals,Canis aureus,58605
49,C. aureus,Host,58605
50,side-striped jackals,Animal species,58605
51,C. adustus,hosts,58605
52,April 1987,Date,58605
53,January 1988,Date,58605
54,antibodies,Biological Molecules,58605
55,prevalence,Disease Prevalence,58605
56,34%,Percentage,58605
57,14,Number,58605
58,55,Number,58605
59,9%,Percentage,58605
60,4,Number,58605
61,3%,Percentage,58605
62,1,Number,58605
63,28,Number,58605
64,2%,Percentage,58605
65,36,Number,58605
66,9,Number,58605
67,16,Number,58605
68,5,Number,58605
69,26,Number,58605
70,3,Number,58605
71,antibodies to CPV-2,Biological Molecules,58605
72,antibodies to CDV,Biological Molecules,58605
73,wild carnivore,Canis species,58605
74,African ecosystems,Geographical region,58605
75,indicator species,Biological species used to monitor environmental health,58605
76,canine diseases,Disease,58605
77,Herpesvirus,Virus,59830
78,Pacific harbor seals,Animal species,59830
79,Phoca vitulina richardsi,Host,59830
80,adrenal necrosis,Disease,59830
81,adrenal cells,Cell Type,59830
82,DNA,Biological Molecule,59830
83,sepsis,Disease,59830
84,bacterial omphalophlebitis,Disease,59830
85,pneumonia,Disease,59830
86,gastroenteritis,Disease,59830
87,thymic atrophy,Disease,59830
88,hepatic necrosis,Disease,59830
89,lymphopenia,Medical Condition,59830
90,viral particles,virions,59830
91,phocine adrenal and kidney cell lines,Cell Line,59830
92,adrenal tissue homogenate,Biological sample,59830
93,cytopathic effect,Biological Phenomenon,59830
94,cell cultures,biological sample,59830
95,male seals,Host,59830
96,female seals,Host,59830
97,birth weight,Measurement,59830
98,species,Biological species,59830
99,central and northern California,Geographical Region,59830
100,USA,Geopolitical Entity,59830
101,0 to 63 days,Duration,59830
102,45%,Percentage,59830
103,74 of 162,QuantitativeValue,59830
104,162,Number,59830
105,42 of 95,Fraction,59830
106,32 of 67,QuantitativeValue,59830
107,100 nm,Measurement,59830
108,160 nm,Measurement,59830
109,5 days,Time duration,59830
110,island fox,Animal,59699
111,Urocyon littoralis,Species,59699
112,Channel Islands,Geographical Location,59699
113,California,Geopolitical entity,59699
114,USA,Geopolitical Entity,59699
115,serologic survey,Scientific Study,59699
116,194,Quantity,59699
117,canine adenovirus,Virus,59699
118,canine parvovirus,Virus,59699
119,canine herpesvirus,Virus,59699
120,canine coronavirus,Virus,59699
121,leptospirosis,Disease,59699
122,toxoplasmosis,Disease,59699
123,canine distemper virus,Virus,59699
124,threatened species,Biological classification,59699
125,97%,Prevalence,59699
126,59%,Prevalence,59699
127,low,Prevalence,59699
128,not detected,Prevalence,59699
129,Pestivirus,Virus,59904
130,Pyrenean Chamois,Animal Species,59904
131,Rupicapra pyrenaica pyrenaica,Animal Species,59904
132,Spain,Geopolitical Entity,59904
133,2001-02,YearRange,59904
134,northeastern Spain,Geographical Location,59904
135,Mortality,Biological Phenomenon,59904
136,16,Number,59904
137,17,Number,59904
138,noncoding regions,Genomic region,59904
139,border disease virus cluster,Viral Cluster,59904
140,82.1% to 88.1%,PercentageRange,59904
141,disease,Infectious Disease,59904
142,southern chamois,Animal species,59578
143,Rupicapra pyrenaica,Species,59578
144,border disease virus,Virus,59578
145,central Pyrenees,Geographical Location,59578
146,NE Spain,Geographical Location,59578
147,2001,Year,59578
148,2002,Year,59578
149,February,Month,59578
150,June,Month,59578
151,42%,Percentage,59578
152,20,Year,59578
153,depression,Mental disorder,59578
154,weakness,Symptom,59578
155,movement difficulties,Symptom,59578
156,abnormal behaviour,Symptom,59578
157,absence of flight reaction,Symptom,59578
158,alopecia,Symptom,59578
159,skin hyperpigmentation,Symptom,59578
