entity_id,entity,doc_id,label
1,Batrachochytrium dendrobatidis,1,Pathogen
2,Chytrid Fungus,1,Pathogen
3,Salamanders,1,Host
4,Texas,1,Location
5,Central Texas,1,Location
6,Eurycea neotenes,1,Host
7,E. pterophila,1,Host
8,E. nana,1,Host
9,E. sosorum,1,Host
10,E. tonkawae,1,Host
11,5.8S rRNA gene,1,Gene
12,ITS,1,DNA Region
13,Spirometra erinacei,2,Parasite
14,Cyclops,2,Host
15,Rana nigromaculata,2,Host
16,ICR mice,2,Host
17,Dogs,2,Host
18,Cats,2,Host
19,Coracidium,2,Stage
20,Amphibian Chytrid Fungus,3,Fungus
21,Batrachochytrium dendrobatidis,3,Pathogen
22,Xenopus,3,Host
23,Xenopus laevis,3,Species
24,Southern Africa,3,Location
25,Chytridiomycosis,3,Disease
26,Protopolystoma xenopodis,4,Parasite
27,Xenopus laevis,4,Host
28,African Clawed Toad,4,Host
29,Monogenea,4,Phylum
30,Polystomatidae,4,Family
31,Temperature,4,Measurement
32,Oviposition Rate,4,Measurement
33,South Wales,4,Location
34,U.K.,4,Location
35,Polystomatid Monogeneans,5,Parasite
36,Pseudodiplorchis americanus,5,Parasite
37,Protopolystoma xenopodis,5,Parasite
38,Scaphiopus couchii,5,Host
39,Xenopus laevis,5,Host
40,Desert Toad,5,Host
41,Aquatic Xenopus,5,Host
42,Adult Worms,5,Parasite
43,Environmental Factors,5,Factor
44,Host Factors,5,Factor
45,Parasite Factors,5,Factor
46,Intra-specific Competitive Interactions,5,Factor
47,Inter-specific Competitive Interactions,5,Factor
48,Survivorship,5,Property
49,Reproductive Output,5,Property
50,Immune Response,5,Process
51,Acquired Immunity,5,Property
52,Protopolystoma spp.,6,Parasite
53,Xenopus laevis laevis,6,Host
54,Xenopus muelleri,6,Host
55,Xenopus spp.,6,Host
56,Parasite infectivity,6,Property
57,Hybrid resistance,6,Property
58,Allopolyploid speciation,6,Process
59,Protopolystoma xenopodis,7,Parasite
60,Xenopus laevis,7,Host
61,African,7,Location
62,Wales,7,Location
63,South Africa,7,Location
64,Temperature,7,Measurement
65,Egg Development,7,Process
66,Life-Cycle Processes,7,Process
67,Transmission Schedules,7,Process
68,Global Warming,7,Event
69,Trypanosoma avium,8,Virus
70,Raptors,8,Host
71,Falconiformes,8,Order
72,Sparrowhawk,8,Host
73,Buzzard,8,Host
74,Lesser-spotted Eagle,8,Host
75,Kestrel,8,Host
76,Black Flies,8,Vector
77,Hippoboscid Flies,8,Vector
78,Mosquitoes,8,Vector
79,Biting Midges,8,Vector
80,Eusimulium spp.,8,Vector
81,Ornithomyia avicularia,8,Vector
82,Culex pipiens pipiens,8,Vector
83,Culicoides spp.,8,Vector
84,18S rRNA,8,Molecule
85,Kinetoplast,8,Structure
86,Mycoplasma gallisepticum,9,Bacterium
87,House Finches,9,Host
88,Blue Jay,9,Host
89,American Goldfinches,9,Host
90,Songbirds,9,Host
91,Conjunctivitis,9,Disease
92,Random Amplified Polymorphic DNA,9,Technique
93,DNA Fingerprints,9,Measurement
94,North Carolina,9,Location
95,United States,9,Location
96,Commercial Poultry,9,Host
97,Mycoplasma sturni,10,Bacterium
98,Blue Jays,10,Host
99,Northern Mockingbirds,10,Host
100,Florida,10,Location
101,Mycoplasma gallisepticum,10,Bacterium
102,House Finches,10,Host
103,American Goldfinches,10,Host
104,Conjunctivitis,10,Disease
105,Sinusitis,10,Disease
106,Epiphora,10,Disease
107,Indirect Immunofluorescence,10,Diagnostic Test
108,Mycoplasma gallisepticum,11,Pathogen
109,House Finches,11,Host
110,American Goldfinches,11,Host
111,Purple Finches,11,Host
112,Brown-headed Cowbirds,11,Host
113,Tufted Titmice,11,Host
114,New York,11,Location
115,Tompkins County,11,Location
116,Conjunctivitis,11,Disease
117,Songbirds,11,Host
118,Mycoplasma gallisepticum,12,Pathogen
119,House Finch,12,Host
120,American Goldfinch,12,Host
121,House Sparrow,12,Host
122,Conjunctival Sac,12,Location
123,Naive House Finches,12,Host
124,Mycoplasma gallisepticum,13,Bacterium
125,Evening Grosbeaks,13,Host
126,Pine Grosbeaks,13,Host
127,Quebec,13,Location
128,Canada,13,Location
129,Conjunctivitis,13,Disease
130,Rhinitis,13,Disease
131,Mucopurulent Infra-orbital Sinusitis,13,Disease
132,House Finches,13,Host
133,American Gold Finches,13,Host
134,Eastern North America,13,Location
135,Mycoplasma gallisepticum,14,Bacterium
136,House Finches,14,Host
137,American Goldfinches,14,Host
138,Purple Finches,14,Host
139,House Sparrows,14,Host
140,North America,14,Location
141,Mycoplasma gallisepticum,15,Pathogen
142,House Finches,15,Host
143,American Goldfinches,15,Host
144,Wild Songbirds,15,Host
145,Mycoplasmal Conjunctivitis,15,Disease
146,Eastern United States,15,Location
147,Canada,15,Location
148,Mid-Atlantic Region,15,Location
149,Mycoplasma sturni,16,Bacterium
150,European Starling,16,Host
151,Mycoplasma gallisepticum,16,Bacterium
152,House Finches,16,Host
153,Conjunctiva,16,AnatomicalStructure
154,Episcleritis,16,Disease
155,Conjunctivitis,16,Disease
156,House Finches,17,Host
157,Mycoplasma gallisepticum,17,Pathogen
158,Eastern North America,17,Location
159,Washington D.C.,17,Location
160,Conjunctivitis,17,Disease
161,Epidemic,17,Event
162,Mycoplasma gallisepticum,18,Bacterium
163,House Finches,18,Host
