entity_id,entity,doc_id,label
1,Batrachochytrium dendrobatidis,1,Pathogen
2,Eurycea neotenes,1,Host
3,Eurycea pterophila,1,Host
4,Eurycea nana,1,Host
5,Eurycea sosorum,1,Host
6,Eurycea tonkawae,1,Host
7,Texas salamander,1,Host
8,Blanco River Springs salamander,1,Host
9,San Marcos salamander,1,Host
10,Barton Springs salamander,1,Host
11,Jollyville Plateau salamander,1,Host
12,Central Texas,1,Location
13,USA,1,Location
14,5.8S rRNA gene,1,Sequence
15,ITS regions,1,Sequence
16,PCR products,1,Sequence
17,Nonconsumptive tail clippings,1,Sample
18,Historically collected samples,1,Sample
19,Endangered species,1,Category
20,Threatened species,1,Category
21,Spirometra erinacei,2,Pathogen
22,Cyclops,2,Host
23,Rana nigromaculata,2,Host
24,ICR mice,2,Host
25,Dogs,2,Host
26,Cats,2,Host
27,Mesocyclops leuckarti,2,Host
28,Eucyclops serrulatus,2,Host
29,Coracidium,2,Stage
30,Procercoids,2,Stage
31,Plerocercoids,2,Stage
32,Eggs,2,Stage
33,Laboratory,2,Location
34,29 degrees C,2,Temperature
35,8 to 14 days,2,Incubation period
36,43.8 x 36.9 microns,2,Size
37,Calcium corpuscles,2,Property
38,Cercomer,2,Property
39,Minute spines,2,Property
40,Anterior end,2,Location
41,Posterior end,2,Location
42,Body parenchyme,2,Location
43,48 to 67 days,2,Life cycle duration
44,Batrachochytrium dendrobatidis,3,pathogen
45,Xenopus laevis,3,host
46,Xenopus,3,genus
47,Africa,3,location
48,southern Africa,3,location
49,chytridiomycosis,3,disease
50,amphibian chytrid,3,pathogen
51,interdigital webbing,3,anatomy
52,histologic features,3,measurement
53,specimens,3,measurement
54,species,3,taxon
55,regions,3,location
56,season,3,environment
57,time period,3,environment
58,Xenopus laevis frog,3,host
59,international trade,3,process
60,mid-1930s,3,time period
61,Protopolystoma xenopodis,4,species
62,African clawed toad,4,species
63,Xenopus laevis,4,species
64,Monogenea,4,taxonomic group
65,Polystomatidae,4,taxonomic group
66,Urinary bladder,4,location
67,"South Wales, U.K.",4,location
68,Oviposition rate,4,measurement
69,Temperature,4,property
70,Eggs,4,product
71,Worms,4,host
72,Days,4,time unit
73,Experiment 1,4,event
74,Experiment 2,4,event
75,Polystoma,5,species
76,anuran amphibians,5,host
77,Pseudodiplorchis americanus,5,parasite
78,Scaphiopus couchii,5,host
79,Protopolystoma xenopodis,5,parasite
80,Xenopus laevis,5,host
81,temperature,5,environmental factor
82,behaviour,5,host factor
83,population density,5,host factor
84,intra-specific competitive interactions,5,parasite factor
85,inter-specific competitive interactions,5,parasite factor
86,survivorship,5,parasite factor
87,reproductive output,5,parasite factor
88,adult worms,5,parasite
89,immunological response,5,host response
90,egg production,5,parasite trait
91,Xenopus laevis laevis,6,host_species
92,Xenopus muelleri,6,host_species
93,Protopolystoma spp.,6,parasite_genus
94,Protopolystoma xenopodis,6,parasite_species
95,Xenopus laevis,6,host_taxon
96,Xenopus muelleri,6,host_taxon
97,hybrid host species,6,host_species
98,allopolyploid speciation,6,process
99,infectivity,6,property
100,monogenean parasites,6,parasite_group
101,interfertile,6,property
102,parapatric,6,property
103,anurans,6,class
104,laboratory,6,location
105,geographical area,6,location
106,sibs,6,related_individuals
107,Protopolystoma xenopodis,7,Pathogen
108,Xenopus laevis,7,Host
109,South Africa,7,Location
110,Wales,7,Location
111,African parasite,7,Pathogen
112,North temperate habitat,7,Environment
113,Temperature,7,Property
114,Egg development,7,Process
115,Life-cycle processes,7,Process
116,Transmission schedules,7,Process
117,Global warming,7,Event
118,Trypanosoma,8,Pathogen
119,raptors,8,Host
120,Falconiformes,8,Taxon
121,birds,8,Host
122,Trypanosoma avium,8,Organism
123,Eusimulium spp.,8,Pathogen
124,Ornithomyia avicularia,8,Pathogen
125,Culex pipiens pipiens,8,Pathogen
126,Culicoides spp.,8,Pathogen
127,Accipiter nisus,8,Host
128,Buteo buteo,8,Host
129,Aquila pomarina,8,Host
130,Falco tinnunculus,8,Host
131,Czech Republic,8,Location
132,Slovak Republic,8,Location
133,18S rRNA,8,Measurement
134,Species identification,8,Process
135,Intra-specific relationships,8,Process
136,Interspecific relationships,8,Process
137,Kinetoplast,8,Property
138,Minicircle size,8,Property
139,Ornithophilic simuliids,8,Pathogen
140,Eusimulium securiforme,8,Pathogen
141,Mycoplasma gallisepticum,9,pathogen
142,house finches,9,host
143,Carpodacus mexicanus,9,species
144,blue jay,9,host
145,Cyanocitta cristata,9,species
146,American goldfinches,9,host
147,Carduelis tristis,9,species
148,North Carolina,9,location
149,United States,9,location
150,songbirds,9,host
151,DNA,9,measurement
152,RAPD,9,process
153,conjunctivitis,9,disease
154,outbreak,9,event
155,Mycoplasma sturni,10,species
156,blue jays,10,species
157,Cyanocitta cristata,10,species
158,northern mockingbirds,10,species
159,Mimus polyglottos,10,species
160,Florida,10,location
161,USA,10,location
162,Mycoplasma gallisepticum,10,species
163,house finches,10,species
164,Carpodacus mexicanus,10,species
165,American goldfinches,10,species
166,Carduelis tristis,10,species
167,Mycoplasma,10,genus
168,conjunctivitis,10,disease
169,sinusitis,10,disease
170,epiphora,10,disease
171,conjunctival,10,tissue
172,corneal,10,tissue
173,immunofluorescence,10,technique
174,wildlife care facility,10,environment
175,songbirds,10,species
176,Mycoplasma gallisepticum,11,pathogen
177,House finches,11,host
178,Carpodacus mexicanus,11,species
179,Tompkins County,11,location
180,New York,11,location
181,USA,11,location
182,American goldfinches,11,host
183,Carduelis tristis,11,species
184,Purple finch,11,host
185,Carpodacus purpureus,11,species
186,Brown-headed cowbirds,11,host
187,Molothrus ater,11,species
188,Tufted titmice,11,host
189,Parus bicolor,11,species
190,Conjunctivitis,11,disease
191,February 1998,11,event
192,March 1998,11,event
193,February 1999,11,event
194,March 1999,11,event
195,Random amplification of polymorphic DNA (RAPD),11,technique
196,Plate agglutination (PA),11,technique
197,Mycoplasma gallisepticum,12,pathogen
198,house finch,12,host
199,Carpodacus mexicanus,12,species
200,American goldfinch,12,host
201,Carduelis tristis,12,species
202,house sparrow,12,host
203,Passer domesticus,12,species
204,conjunctival sac,12,location
205,naive house finches,12,host
206,Mycoplasma gallisepticum,13,pathogen
207,Mycoplasmosis,13,disease
208,evening grosbeak,13,host
209,pine grosbeak,13,host
210,Coccothraustes vespertinus,13,species
211,Pinicola enucleator,13,species
212,Quebec,13,location
213,Canada,13,location
214,winter 1998-99,13,event
215,conjunctivitis,13,disease
216,rhinitis,13,disease
217,mucopurulent infra-orbital sinusitis,13,disease
218,house finch,13,host
219,American gold finch,13,host
220,Carpodacus mexicanus,13,species
221,Carduelis tristis,13,species
222,eastern North America,13,location
223,polymerase chain reaction,13,process
224,direct immunofluorescence,13,process
225,Random amplified polymorphic DNA (RAPD) fingerprinting,13,process
226,Mycoplasma gallisepticum,14,pathogen
227,Carpodacus mexicanus,14,host
228,American goldfinches,14,host
229,Carduelis tristis,14,host
230,purple finches,14,host
231,Carpodacus purpureus,14,host
232,house sparrows,14,host
233,Passer domesticus,14,host
234,House Finch Disease Survey,14,event
235,eastern North America,14,location
236,North America,14,location
237,conjunctivitis,14,disease
238,Mycoplasma gallisepticum,15,pathogen
239,Mycoplasmal conjunctivitis,15,disease
240,wild house finches,15,host
241,Carpodacus mexicanum,15,species
242,American goldfinch,15,host
243,Carduelis tristis,15,species
244,mid-Atlantic region,15,location
245,eastern United States,15,location
246,Canada,15,location
247,wild songbirds,15,host population
248,European starling,16,Species
249,Sturnus vulgaris,16,Species
250,Mycoplasma sturni,16,Pathogen
251,Mycoplasma gallisepticum,16,Pathogen
252,House finches,16,Species
253,Carpodacus mexicanus,16,Species
254,Conjunctivitis,16,Disease
255,Glucose,16,Measurement
256,Chicken erythrocytes,16,Measurement
257,37 C,16,Measurement
258,Passerine species,16,Group
259,House finches,17,Species
260,Myeloplasma gallisepticum,17,Pathogen
261,Washington D.C.,17,Location
262,Eastern North America,17,Location
263,Epidemic mycoplasmal conjunctivitis,17,Disease
264,Novemer 1994,17,Date
265,March 1997,17,Date
266,Fall,17,Season
267,Winter,17,Season
268,Mycoplasma gallisepticum,18,pathogen
269,house finches,18,host
270,Carpodacus mexicanus,18,species
271,eastern house finches,18,species
272,USA,18,location
273,November 1994,18,time
274,October 1996,18,time
275,residential bird feeding sites,18,location
276,eight state region,18,location
277,eastern USA,18,location
278,health status,18,property
279,sympatric passerine species,18,species
280,bird feeders,18,object
281,neighborhood housing locale,18,property
282,altitude,18,property
283,conjunctivitis,18,disease
284,season,18,property
285,year,18,time
286,platform,18,type
287,hopper,18,type
288,tube,18,type
289,logistic regression model,18,process
290,conjunctivitis in house finches,18,disease
291,outbreak,18,event
292,spread of disease,18,process
293,season and type of feeder,18,property
294,House Finch,19,SPECIES
295,Carpodacus mexicanus,19,SPECIES
296,Mycoplasma gallisepticum,19,PATHOGEN
297,Mycoplasmal conjunctivitis,19,DISEASE
298,Finches,19,HOSTS
299,Pens,19,LOCATION
300,Lesions,19,EVENT
301,Necropsy,19,EVENT
302,Mycoplasma testing,19,EVENT
303,Polymerase chain reaction (PCR),19,TEST
304,Arbitrary primer PCR,19,TEST
305,Serum plate agglutination (SPA),19,TEST
306,Hemagglutination inhibition (HI),19,TEST
307,Enzyme-linked immunosorbent assay (ELISA),19,TEST
308,November 1995,19,DATE
309,January 1996,19,DATE
310,12wk,19,PERIOD
311,House Finch,20,Species
312,Carpodacus mexicanus,20,Species
313,Mycoplasma gallisepticum,20,Pathogen
314,Myocopasmal conjunctivitis,20,Disease
315,Auburn,20,Location
316,Alabama,20,Location
317,USA,20,Location
318,March 1998,20,Date
319,February 1999,20,Date
320,September,20,Month
321,November,20,Month
322,1996,20,Year
323,SPA assay,20,Test
324,Polymarse chain reaction (PCR),20,Test
325,Serum plate agglutination (SPA) assay,20,Test
326,Host-pathogen interaction,20,Interaction
327,Mycoplasma gallisepticum,21,pathogen
328,Carpodacus mexicanus,21,host
329,house finches,21,host
330,wild birds,21,host
331,poultry production facilities,21,location
332,northeast Georgia,21,location
333,poultry farms,21,location
334,feeder stations,21,location
335,misp net,21,process
336,trap,21,process
337,serum plate agglutination (SPA),21,measurement
338,polymerase chain reaction (PCR),21,measurement
339,necropsies,21,process
340,hemagglutination inhibition,21,measurement
341,histopathology,21,measurement
342,tufed titmice,21,host
343,Baeolophus bicolor,21,scientific Latin binomial name
344,tufted titmice,21,scientific name
345,mycoplasmosis,21,disease
