entity_id,entity,doc_id,label
1,Spirometra erinacei,2,Pathogen
2,Cyclops,2,Host
3,Rana nigromaculata,2,Host
4,ICR mice,2,Host
5,Dogs,2,Host
6,Cats,2,Host
7,Mesocyclops leuckarti,2,Host
8,Eucyclops serrulatus,2,Host
9,Amphibian Chytrid Fungus,3,Pathogen
10,Chytridiomycosis,3,Disease
11,Batrachochytrium dendrobatidis,3,Pathogen
12,Xenopus,3,Host
13,Southern Africa,3,Environment
14,Xenopus laevis,3,Host
15,Protopolystoma xenopodis,4,Pathogen
16,Xenopus laevis,4,Host
17,African clawed toad,4,Host
18,Monogenea,4,Taxon
19,Polystomatidae,4,Family
20,Temperature,4,Environment
21,South Wales,4,Location
22,U.K.,4,Location
23,Polystoma,5,Pathogen
24,Anuran Amphibians,5,Host
25,Pseudodiplorchis americanus,5,Pathogen
26,Scaphiopus couchii,5,Host
27,Protopolystoma xenopodis,5,Pathogen
28,Xenopus laevis,5,Host
29,Temperature,5,Environment
30,Host Behaviour,5,Host Factor
31,Population Density,5,Host Factor
32,Intra-specific Competitive Interactions,5,Parasite Factor
33,Inter-specific Competitive Interactions,5,Parasite Factor
34,Survivorship,5,Parasite Factor
35,Reproductive Output,5,Parasite Factor
36,Immune Response,5,Host Factor
37,Protopolystoma xenopodis,7,Pathogen
38,Xenopus laevis,7,Host
39,African parasite,7,Pathogen
40,North temperate habitat,7,Environment
41,Temperature,7,Environmental factor
42,Wales,7,Geographical region
43,South Africa,7,Geographical region
44,Mycoplasma sturni,10,Pathogen
45,Blue Jays,10,Host
46,Northern Mockingbirds,10,Host
47,Florida,10,Environment
48,Mimus polyglottos,10,Host
49,Cyanocitta cristata,10,Host
50,Carpodacus mexicanus,10,Host
51,Carduelis tristis,10,Host
52,Mycoplasma gallisepticum,10,Pathogen
53,Mycoplasmal Conjunctivitis,11,Disease
54,Mycoplasma gallisepticum,11,Pathogen
55,Songbirds,11,Host
56,House Finches,11,Host
57,American Goldfinches,11,Host
58,Purple Finches,11,Host
59,Brown-headed Cowbirds,11,Host
60,Tufted Titmice,11,Host
61,New York,11,Environment
62,Tompkins County,11,Environment
63,Mycoplasma gallisepticum,12,Pathogen
64,House Finch (Carpodacus mexicanus),12,Host
65,American Goldfinch (Carduelis tristis),12,Host
66,House Sparrow (Passer domesticus),12,Host
67,Passerine birds,12,Host
68,Mycoplasmosis,13,Disease
69,Evening Grosbeaks,13,Host
70,Pine Grosbeaks,13,Host
71,Mycoplasma gallisepticum,13,Pathogen
72,Quebec,13,Environment
73,Canada,13,Environment
74,House Finches,13,Host
75,American Gold Finches,13,Host
76,Eastern North America,13,Environment
77,Mycoplasma gallisepticum,14,Pathogen
78,House Finches,14,Host
79,American Goldfinches,14,Host
80,Purple Finches,14,Host
81,House Sparrows,14,Host
82,Birds,14,Host
83,North America,14,Environment
84,Mycoplasmal Conjunctivitis,15,Disease
85,Mycoplasma gallisepticum,15,Pathogen
86,House Finches,15,Host
87,American Goldfinches,15,Host
88,Wild Songbirds,15,Host
89,Poultry,15,Host
90,Mid-Atlantic Region,15,Environment
91,Eastern United States,15,Environment
92,Canada,15,Environment
93,Mycoplasmal Conjunctivitis,16,Disease
94,Mycoplasma sturni,16,Pathogen
95,European Starling,16,Host
96,House Finches,16,Host
97,Mycoplasma gallisepticum,16,Pathogen
98,Glucose,16,Environment
99,Chicken Erythrocytes,16,Environment
100,House Finches,17,Host
101,Mycoplasma gallisepticum,17,Pathogen
102,Conjunctivitis,17,Disease
103,Eastern North America,17,Environment
104,Washington D.C.,17,Location
105,USA,17,Location
106,Mycoplasma gallisepticum,18,Pathogen
107,House Finches,18,Host
108,Carpodacus mexicanus,18,Species
109,Eastern USA,18,Environment
110,Bird Feeders,18,Environment
111,Passerine Species,18,Species
112,Conjunctivitis,18,Disease
113,Mycoplasma gallisepticum,19,Pathogen
114,House Finches,19,Host
115,Carpodacus mexicanus,19,Species
116,Conjunctivitis,19,Disease
117,Nasal Discharge,19,Symptom
118,Ocular Discharge,19,Symptom
119,Ocular Swelling,19,Symptom
120,Lymphoplasmacytic Inflammation,19,Pathological Condition
121,Epithelial Hyperplasia,19,Pathological Condition
122,Lymphoid Hyperplasia,19,Pathological Condition
123,Trachea,19,Anatomical Location
124,Conjunctivae,19,Anatomical Location
125,Nasal Turbinates,19,Anatomical Location
126,Mycoplasma gallisepticum,21,Pathogen
127,House Finches,21,Host
128,Carpodacus mexicanus,21,Species
129,Poultry,21,Environment
130,Tufted Titmice,21,Host
131,Baeolophus bicolor,21,Species
132,Mycoplasma gallisepticum,22,Pathogen
133,House Finch,22,Host
134,Chickens,22,Host
135,Turkeys,22,Host
136,pvpA gene,22,Gene
137,PvpA,22,Protein
138,Eastern United States,22,Environment
139,House Finch,23,Host
140,Mycoplasma gallicepticum,23,Pathogen
141,Carotenoid,23,Environmental Factor
142,Plumage Coloration,23,Host Characteristic
143,Females,23,Host
144,Males,23,Host
145,Mycoplasma gallisepticum,24,Pathogen
146,Songbirds,24,Host
147,House Finches,24,Host
148,Carpodacus mexicanus,24,Species
149,North America,24,Environment
150,Random Amplification of Polymorphic DNA,24,Technique
151,Amplified-Fragment Length Polymorphism,24,Technique
152,Vaccine Strains,24,Reference
153,Reference Strains,24,Reference
154,New York,24,Location
155,Mycoplasma gallisepticum,25,Pathogen
156,House Finches,25,Host
157,Poultry,25,Host
158,Chickens,25,Host
159,Turkeys,25,Host
160,North America,25,Environment
161,Portland,25,Location
162,Oregon,25,Location
163,Missoula,25,Location
164,Montana,25,Location
165,Mycoplasma gallisepticum,26,Pathogen
166,House Finches,26,Host
167,Carpodacus mexicanus,26,Species
168,Conjunctivitis,26,Disease
169,West Nile Virus,26,Pathogen
170,Avian Influenza,26,Pathogen
171,House Finch,27,Host
172,Mycoplasma gallisepticum,27,Pathogen
173,IgA,27,Antibody
174,Carpodacus mexicanus,27,Species
175,Anas platyrhynchos,27,Species
176,Gallus gallus,27,Species
177,Rabbit,27,Host
178,Bacteria,27,Environment
179,Harderian gland,27,Anatomical site
180,Conjunctiva,27,Anatomical site
181,Lachrymal samples,27,Sample type
182,Mycoplasma sturni,28,Pathogen
183,Mycoplasma gallisepticum,28,Pathogen
184,House Finches,28,Host
185,California House Finch,28,Host
186,European Starling,28,Host
187,Conjunctivitis,28,Disease
188,North America,28,Environment
189,Songbirds,28,Host
190,Sickness Behaviour,29,Host Behaviour
191,House Finches,29,Host
192,Mycoplasma gallisepticum,29,Pathogen
193,Carpodacus mexicanus,29,Species
194,Male House Finches,29,Host
195,Female House Finches,29,Host
196,Diseased Conspecifics,29,Host
197,Healthy Conspecifics,29,Host
198,Mycoplasma gallisepticum,30,Pathogen
199,House Finches,30,Host
200,American Goldfinches,30,Host
201,Northern Cardinals,30,Host
202,Songbirds,30,Host
203,Avian Host Community,30,Environment
204,Northeastern United States,30,Environment
205,House Finches,31,Host
206,Mycoplasma gallisepticum,31,Pathogen
207,Eastern House Finch Population,31,Population
208,Southern California,31,Environment
209,North America,31,Environment
210,Northerly Latitudes,31,Environment
211,Southerly Populations,31,Environment
212,Northerly Inland Populations,31,Environment
213,Mycoplasma gallisepticum,32,Pathogen
214,House Finches,32,Host
215,Carpodacus mexicanus,32,Species
216,Conjunctival Samples,32,Sample
217,Real-time Polymerase Chain Reaction,32,Diagnostic Test
218,TaqMan-based,32,Method
219,mgc2 gene,32,Gene
220,Rag-1,32,Gene
221,Specific Pathogen Free Chickens,32,Host
222,House Finches,34,Host
223,House Sparrows,34,Host
224,Mycoplasma gallisepticum,34,Pathogen
225,Mycoplasma gallisepticum,34,Disease
226,United States,34,Environment
227,Northeastern United States,34,Environment
228,House Finches,36,Host
229,Mycoplasma gallisepticum,36,Pathogen
230,Genetic Diversity,36,Environmental Factor
231,Cell-Mediated Immunocompetence,36,Host Response
232,Humoral Immunocompetence,36,Host Response
233,Phytohaemagglutinin,36,Antigen
234,Mycoplasma gallisepticum,38,Pathogen
235,House Finches,38,Host
236,Carpodacus mexicanus,38,Species
237,House Finches,38,Host
238,Heat Shock Protein 90,38,Gene
239,MHC II-associated invariant chain (CD74),38,Gene
240,T-cell immunoglobulin mucin 1 (TIM1),38,Gene
241,Spleen,38,Anatomical Site
242,Mycoplasma gallisepticum,41,Pathogen
243,House Finches,41,Host
244,House Finch Conjunctivitis,41,Disease
245,Eastern North America,41,Environment
246,Carpodacus mexicanus,41,Species
247,Mycoplasmosis,42,Disease
248,Mycoplasma gallicepticum,42,Pathogen
249,House Finches,42,Host
250,Carotenoid,42,Molecule
251,Plumage Coloration,42,Characteristic
252,Alabama,42,Environment
253,Mycoplasma gallisepticum,43,Pathogen
254,House Finches,43,Host
255,Eastern House Finch,43,Host
256,Carpodacus mexicanus,43,Species
257,Cayuga Basin,43,Environment
258,Central New York,43,Environment
259,USA,43,Location
260,Rapid Plate Agglutination Assay,43,Diagnostic Test
261,Polymerase Chain Reaction Assay,43,Diagnostic Test
262,Preservative-free Sterile Saline Solution,43,Control Agent
263,House Finches,44,Host
264,Carpodacus mexicanus,44,Species
265,Mycoplasma gallisepticum,44,Pathogen
266,Proctophyllodes spp.,44,Parasite
267,Avian Pox,44,Disease
268,Gastrointestinal Parasite,44,Pathogen
269,Blood Parasite,44,Pathogen
270,Wisconsin,44,Environment
271,House Finches,45,Host
272,Mycoplasma gallisepticum,45,Pathogen
273,Eastern House Finches,45,Host
274,Great Plains,45,Environment
275,Montana,45,Location
276,"Auburn, Alabama",45,Location
277,Auburn University,45,Organization
278,Serum Plate Agglutination Assay,45,Diagnostic Test
279,Polymerase Chain Reaction,45,Diagnostic Test
280,Conjunctivitis,45,Disease
281,Mycoplasma gallisepticum,46,Pathogen
282,House Finches,46,Host
283,Carpodacus mexicanus,46,Species
284,"Auburn, AL",46,Environment
285,Conjunctivitis,46,Disease
286,Conjunctivitis,47,Disease
287,Mycoplasmosis,47,Disease
288,Mycoplasma gallisepticum,47,Pathogen
289,House Finches,47,Host
290,Wildlife Rehabilitation Center of Minnesota,47,Environment
291,Minnesota,47,Environment
292,United States,47,Environment
293,Enrofloxacin,47,Treatment
294,Gentamicin,47,Treatment
295,PCR,47,Diagnostic Tool
296,Mycoplasma gallisepticum,48,Pathogen
297,House Finch,48,Host
298,Carpodacus mexicanus,48,Species
299,Eggs,48,Host Organ
300,Nestlings,48,Host Organ
301,Vitelline Membrane,48,Host Organ
302,Choanal Cleft,48,Host Organ
303,Conjunctiva,48,Host Organ
304,Mycoplasma Broth,48,Environment
305,Polymerase Chain Reaction,48,Diagnostic Method
306,PCR,48,Diagnostic Method
307,Serologic Tests,48,Diagnostic Method
308,Mycoplasma gallisepticum,49,Pathogen
309,House Finches,49,Host
310,Chickens,49,Host
311,Finch Strain,49,Strain
312,Arbitrary Primed PCR,49,Diagnostic Test
313,Polymerase Chain Reaction,49,Diagnostic Test
314,Culture,49,Diagnostic Test
315,Serum Plate Agglutination,49,Diagnostic Test
316,Biosecurity,49,Environment
317,Mycoplasma gallisepticum,50,Pathogen
318,House Finches,50,Host
319,Carpodacus mexicanus,50,Species
320,Conjunctivitis,50,Disease
321,USA,50,Environment
322,Mid-Atlantic,50,Region
323,Eastern States,50,Region
324,Mycoplasma gallisepticum,51,Pathogen
325,House Finches,51,Host
326,Maryland,51,Environment
327,Georgia,51,Environment
328,Carpodacus mexicanus,51,Species
329,Avian host,52,Host
330,Mosquito,52,Vector
331,West Nile virus,52,Pathogen
332,St. Louis encephalitis virus,52,Pathogen
333,Western scrub jays,52,Host
334,Aphelocoma coerulescens,52,Host
335,House finches,52,Host
336,Carpodacus mexicanus,52,Host
337,House sparrows,52,Host
338,Passer domesticus,52,Host
339,Mourning doves,52,Host
340,Zenaidura macroura,52,Host
341,Common ground doves,52,Host
342,Columbina passerine,52,Host
343,California quail,52,Host
344,Callipepla californica,52,Host
345,Chickens,52,Host
346,Culex mosquitoes,52,Vector
347,Culex stigmatosoma,52,Vector
