entity_id,entity,type,doc_id
1,Leptospirosis,Disease,59826
2,Connecticut,US State,59826
3,peridomestic wildlife,Wildlife population,59826
4,domestic dogs,Mammal,59826
5,northeastern United States,Geographic Region,59826
6,Leptospira,Bacterium,59826
7,Procyon lotor,Host,59826
8,raccoon,Mammal,59826
9,Mephitis mephitis,Host,59826
10,skunk,Mammal,59826
11,Didelphis virginiana,Host,59826
12,opossum,Mammal,59826
13,Sciurus carolinensis,Host,59826
14,gray squirrel,Mammal,59826
15,February 27,Date,59826
16,September 17,Date,59826
17,2001,Year,59826
18,serovars pomona,Leptospira serovar,59826
19,serovars icterohemorrhagiae,Leptospira serovar,59826
20,serovars canicola,Leptospira serovar,59826
21,serovars hardjo,Leptospiral serovar,59826
22,serovars grippotyphosa,Bacterial serovar,59826
23,36%,Percentage,59826
24,13%,Percentage,59826
25,high antibody titers,Immunological Response,59826
26,one squirrel,Host,59826
27,dogs,Host,59826
28,humans,Host,59826
29,rabies virus,Virus,58605
30,canine parvovirus (CPV-2),Viral pathogen,58605
31,canine distemper virus (CDV),Viral pathogen,58605
32,Ehrlichia canis,Bacterium,58605
33,black-backed jackal,Canine species,58605
34,Canis mesomelas,Host,58605
35,golden jackal,Canis aureus,58605
36,C. aureus,Host,58605
37,side-striped jackal,Mammal,58605
38,C. adustus,Host,58605
39,jackal,Canine,58605
40,Canis,Genus,58605
41,Kenya,Country,58605
42,April 1987,Date,58605
43,January 1988,Date,58605
44,76,Number: Sample Size,58605
45,free-ranging adult,Mammal,58605
46,four localities,Geographic Locations,58605
47,three species,Canine species,58605
48,Serum samples,Biological specimen,58605
49,antibodies,Antibody,58605
50,prevalence,Viral seroprevalence,58605
51,percentage,numerical value,58605
52,indicator species,Biological indicator,58605
53,African ecosystems,Terrestrial Ecosystem,58605
54,rare and endangered canids,Mammal species,58605
55,canine diseases,Specific infectious diseases,58605
56,Herpesvirus,Phocine herpesvirus,59830
57,Pacific harbor seal,Mammal,59830
58,Phoca vitulina richardsi,Species,59830
59,California,US state,59830
60,USA,Country,59830
61,seal pups,Pacific harbor seal pup,59830
62,adrenal cells,Cell,59830
63,DNA,Nucleic acid,59830
64,sepsis,Disease,59830
65,bacterial omphalophlebitis,Disease,59830
66,pneumonia,Disease,59830
67,gastroenteritis,Disease,59830
68,thymic atrophy,Thymic disorder,59830
69,hepatic necrosis,Pathological process,59830
70,lymphopenia,Hematological Abnormality,59830
71,electron microscopy,Microscopy Technique,59830
72,viral particles,Viral capsids,59830
73,phocine adrenal and kidney cell lines,Cell Line,59830
74,adrenal tissue homogenate,Biological Sample,59830
75,cytopathic effect,Viral cytopathic effect,59830
76,cell cultures,In Vitro Cell Culture,59830
77,male seals,Pacific harbor seal,59830
78,female seals,Mammal,59830
79,birth weight,Biological measurement,59830
80,days,Time period,59830
81,island fox,Mammal,59699
82,Urocyon littoralis,Species,59699
83,Channel Islands,Geographic Region,59699
84,California,US state,59699
85,USA,Country,59699
86,canine adenovirus,Virus,59699
87,canine parvovirus,Viral pathogen,59699
88,canine herpesvirus,Virus,59699
89,canine coronavirus,virus,59699
90,leptospirosis,Bacterial disease,59699
91,toxoplasmosis,Disease,59699
92,canine distemper virus,Viral pathogen,59699
93,Pestivirus,Species of virus,59904
94,Pyrenean Chamois,Species,59904
